608.0	223.0
607.0	223.0
607.0	222.0
605.0	221.0
605.0	221.0
604.0	221.0
603.0	220.0
601.0	220.0
600.0	219.0
600.0	219.0
598.0	218.0
597.0	217.0
596.0	217.0
595.0	216.0
594.0	216.0
593.0	215.0
592.0	215.0
591.0	214.0
590.0	214.0
589.0	214.0
589.0	213.0
588.0	213.0
587.0	213.0
586.0	213.0
584.0	213.0
582.0	213.0
581.0	213.0
581.0	213.0
579.0	213.0
578.0	213.0
574.0	213.0
572.0	213.0
572.0	213.0
570.0	214.0
570.0	214.0
568.0	215.0
568.0	215.0
566.0	216.0
565.0	216.0
563.0	217.0
563.0	217.0
562.0	217.0
562.0	218.0
560.0	218.0
560.0	218.0
559.0	218.0
559.0	219.0
558.0	219.0
557.0	220.0
557.0	220.0
557.0	221.0
556.0	221.0
556.0	222.0
556.0	222.0
556.0	222.0
556.0	223.0
556.0	223.0
555.0	224.0
554.0	226.0
554.0	228.0
554.0	228.0
552.0	229.0
552.0	229.0
551.0	229.0
551.0	230.0
550.0	231.0
549.0	232.0
548.0	234.0
547.0	235.0
546.0	236.0
545.0	237.0
544.0	238.0
544.0	239.0
543.0	241.0
541.0	242.0
541.0	243.0
540.0	244.0
539.0	245.0
539.0	246.0
538.0	246.0
538.0	248.0
537.0	250.0
536.0	250.0
535.0	251.0
534.0	252.0
533.0	252.0
532.0	253.0
531.0	254.0
530.0	254.0
528.0	254.0
527.0	255.0
526.0	255.0
525.0	255.0
523.0	256.0
521.0	256.0
521.0	256.0
518.0	257.0
517.0	257.0
516.0	257.0
515.0	257.0
514.0	257.0
513.0	257.0
511.0	258.0
511.0	258.0
510.0	258.0
508.0	258.0
506.0	258.0
506.0	258.0
504.0	258.0
504.0	258.0
503.0	258.0
500.0	259.0
500.0	259.0
499.0	259.0
498.0	259.0
497.0	259.0
496.0	259.0
495.0	259.0
494.0	260.0
493.0	260.0
492.0	260.0
491.0	260.0
489.0	261.0
489.0	261.0
488.0	261.0
487.0	262.0
485.0	262.0
484.0	263.0
481.0	263.0
480.0	264.0
479.0	265.0
478.0	266.0
476.0	266.0
474.0	267.0
472.0	268.0
471.0	269.0
470.0	270.0
469.0	271.0
469.0	271.0
467.0	273.0
466.0	274.0
466.0	275.0
466.0	276.0
465.0	276.0
465.0	278.0
465.0	280.0
465.0	281.0
465.0	282.0
465.0	283.0
465.0	284.0
465.0	286.0
465.0	287.0
465.0	288.0
465.0	289.0
465.0	290.0
465.0	291.0
465.0	291.0
465.0	293.0
465.0	293.0
465.0	294.0
465.0	295.0
466.0	295.0
466.0	296.0
467.0	297.0
468.0	297.0
469.0	298.0
470.0	299.0
471.0	300.0
473.0	302.0
474.0	303.0
475.0	304.0
476.0	305.0
477.0	306.0
479.0	307.0
479.0	307.0
479.0	307.0
483.0	312.0
484.0	312.0
484.0	313.0
484.0	313.0
484.0	313.0
485.0	314.0
486.0	314.0
487.0	315.0
488.0	316.0
491.0	317.0
492.0	318.0
494.0	319.0
496.0	319.0
497.0	320.0
499.0	321.0
500.0	321.0
501.0	322.0
502.0	322.0
502.0	322.0
503.0	323.0
504.0	323.0
504.0	324.0
504.0	324.0
505.0	324.0
505.0	324.0
506.0	324.0
506.0	324.0
507.0	324.0
507.0	324.0
508.0	324.0
508.0	324.0
508.0	324.0
508.0	325.0
508.0	325.0
509.0	325.0
509.0	325.0
509.0	325.0
509.0	325.0
510.0	325.0
510.0	325.0
510.0	325.0
511.0	325.0
511.0	325.0
511.0	325.0
511.0	325.0
511.0	325.0
511.0	325.0
511.0	325.0
511.0	325.0
511.0	325.0
511.0	325.0
512.0	325.0
513.0	325.0
513.0	325.0
513.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	325.0
515.0	322.0
